,Iteraties (0 indexed),Statistiek,Score (n_runs=20)
925,925,mean,6037.193820224718
926,926,mean,6037.193820224718
927,927,mean,6037.193820224718
928,928,mean,6037.743820224719
929,929,mean,6037.743820224719
930,930,mean,6037.743820224719
931,931,mean,6037.743820224719
932,932,mean,6037.743820224719
933,933,mean,6038.743820224719
934,934,mean,6038.743820224719
935,935,mean,6038.743820224719
936,936,mean,6038.743820224719
937,937,mean,6038.743820224719
938,938,mean,6038.743820224719
939,939,mean,6038.743820224719
940,940,mean,6038.743820224719
941,941,mean,6038.743820224719
942,942,mean,6038.743820224719
943,943,mean,6038.743820224719
944,944,mean,6038.743820224719
945,945,mean,6038.743820224719
946,946,mean,6038.743820224719
947,947,mean,6038.743820224719
948,948,mean,6038.743820224719
949,949,mean,6038.743820224719
950,950,mean,6038.743820224719
951,951,mean,6038.743820224719
952,952,mean,6038.743820224719
953,953,mean,6038.743820224719
954,954,mean,6038.743820224719
955,955,mean,6038.743820224719
956,956,mean,6038.743820224719
957,957,mean,6038.743820224719
958,958,mean,6038.743820224719
959,959,mean,6038.743820224719
960,960,mean,6038.743820224719
961,961,mean,6038.743820224719
962,962,mean,6040.093820224718
963,963,mean,6040.093820224718
964,964,mean,6040.093820224718
965,965,mean,6040.093820224718
966,966,mean,6040.093820224718
967,967,mean,6040.093820224718
968,968,mean,6040.093820224718
969,969,mean,6040.093820224718
970,970,mean,6040.093820224718
971,971,mean,6040.093820224718
972,972,mean,6040.093820224718
973,973,mean,6040.093820224718
974,974,mean,6040.093820224718
975,975,mean,6040.093820224718
976,976,mean,6040.093820224718
977,977,mean,6040.093820224718
978,978,mean,6040.093820224718
979,979,mean,6040.093820224718
980,980,mean,6042.411797752809
981,981,mean,6042.411797752809
982,982,mean,6042.411797752809
983,983,mean,6042.411797752809
984,984,mean,6042.411797752809
985,985,mean,6042.411797752809
986,986,mean,6042.411797752809
987,987,mean,6042.411797752809
988,988,mean,6042.411797752809
989,989,mean,6046.629775280899
990,990,mean,6046.629775280899
991,991,mean,6046.629775280899
992,992,mean,6046.629775280899
993,993,mean,6046.629775280899
994,994,mean,6046.629775280899
995,995,mean,6046.629775280899
996,996,mean,6050.029775280898
997,997,mean,6050.029775280898
998,998,mean,6050.029775280898
999,999,mean,6050.029775280898
1000,1000,mean,6050.029775280898
1001,1001,mean,6050.029775280898
1002,1002,mean,6050.029775280898
1003,1003,mean,6050.029775280898
1004,1004,mean,6050.029775280898
1005,1005,mean,6050.029775280898
1006,1006,mean,6050.029775280898
1007,1007,mean,6050.029775280898
1008,1008,mean,6050.029775280898
1009,1009,mean,6050.029775280898
1010,1010,mean,6050.029775280898
1011,1011,mean,6050.029775280898
1012,1012,mean,6050.029775280898
1013,1013,mean,6050.029775280898
1014,1014,mean,6050.029775280898
1015,1015,mean,6050.029775280898
1016,1016,mean,6050.029775280898
1017,1017,mean,6050.029775280898
1018,1018,mean,6052.0797752808985
1019,1019,mean,6052.0797752808985
1020,1020,mean,6052.0797752808985
1021,1021,mean,6052.0797752808985
1022,1022,mean,6052.0797752808985
1023,1023,mean,6052.0797752808985
1024,1024,mean,6052.0797752808985
1025,1025,mean,6052.0797752808985
1026,1026,mean,6052.0797752808985
1027,1027,mean,6052.0797752808985
1028,1028,mean,6052.0797752808985
1029,1029,mean,6052.0797752808985
1030,1030,mean,6054.979775280898
1031,1031,mean,6054.979775280898
1032,1032,mean,6054.979775280898
1033,1033,mean,6054.979775280898
1034,1034,mean,6054.979775280898
1035,1035,mean,6054.979775280898
1036,1036,mean,6054.979775280898
1037,1037,mean,6054.979775280898
1038,1038,mean,6054.979775280898
1039,1039,mean,6054.979775280898
1040,1040,mean,6054.979775280898
1041,1041,mean,6054.979775280898
1042,1042,mean,6054.979775280898
1043,1043,mean,6054.979775280898
1044,1044,mean,6054.979775280898
1045,1045,mean,6054.979775280898
1046,1046,mean,6054.979775280898
1047,1047,mean,6057.297752808989
1048,1048,mean,6057.297752808989
1049,1049,mean,6059.215730337079
1050,1050,mean,6060.565730337079
1051,1051,mean,6060.565730337079
1052,1052,mean,6060.565730337079
1053,1053,mean,6060.565730337079
1054,1054,mean,6060.565730337079
1055,1055,mean,6060.565730337079
1056,1056,mean,6060.565730337079
1057,1057,mean,6060.565730337079
1058,1058,mean,6060.565730337079
1059,1059,mean,6060.565730337079
1060,1060,mean,6060.565730337079
1061,1061,mean,6060.565730337079
1062,1062,mean,6060.565730337079
1063,1063,mean,6060.565730337079
1064,1064,mean,6060.565730337079
1065,1065,mean,6060.565730337079
1066,1066,mean,6060.565730337079
1067,1067,mean,6060.565730337079
1068,1068,mean,6060.565730337079
1069,1069,mean,6060.565730337079
1070,1070,mean,6065.333707865168
1071,1071,mean,6065.333707865168
1072,1072,mean,6065.583707865168
1073,1073,mean,6065.583707865168
1074,1074,mean,6065.583707865168
1075,1075,mean,6065.583707865168
1076,1076,mean,6065.583707865168
1077,1077,mean,6065.583707865168
1078,1078,mean,6065.583707865168
1079,1079,mean,6065.583707865168
1080,1080,mean,6065.583707865168
1081,1081,mean,6065.583707865168
1082,1082,mean,6065.583707865168
1083,1083,mean,6065.583707865168
1084,1084,mean,6065.583707865168
1085,1085,mean,6065.583707865168
1086,1086,mean,6065.583707865168
1087,1087,mean,6065.583707865168
1088,1088,mean,6065.583707865168
1089,1089,mean,6065.583707865168
1090,1090,mean,6065.583707865168
1091,1091,mean,6065.583707865168
1092,1092,mean,6065.583707865168
1093,1093,mean,6065.583707865168
1094,1094,mean,6065.583707865168
1095,1095,mean,6065.583707865168
1096,1096,mean,6065.583707865168
1097,1097,mean,6065.583707865168
1098,1098,mean,6065.583707865168
1099,1099,mean,6069.151685393257
1100,1100,mean,6069.151685393257
1101,1101,mean,6069.151685393257
1102,1102,mean,6069.151685393257
1103,1103,mean,6069.151685393257
1104,1104,mean,6069.151685393257
1105,1105,mean,6069.151685393257
1106,1106,mean,6069.151685393257
1107,1107,mean,6069.151685393257
1108,1108,mean,6069.151685393257
1109,1109,mean,6069.151685393257
1110,1110,mean,6069.151685393257
1111,1111,mean,6070.301685393258
1112,1112,mean,6070.301685393258
1113,1113,mean,6070.301685393258
1114,1114,mean,6070.301685393258
1115,1115,mean,6070.301685393258
1116,1116,mean,6070.301685393258
1117,1117,mean,6070.301685393258
1118,1118,mean,6070.301685393258
1119,1119,mean,6070.301685393258
1120,1120,mean,6070.301685393258
1121,1121,mean,6070.301685393258
1122,1122,mean,6070.301685393258
1123,1123,mean,6070.301685393258
1124,1124,mean,6070.301685393258
1125,1125,mean,6070.301685393258
1126,1126,mean,6070.301685393258
1127,1127,mean,6070.301685393258
1128,1128,mean,6070.301685393258
1129,1129,mean,6070.301685393258
1130,1130,mean,6071.601685393258
1131,1131,mean,6071.601685393258
1132,1132,mean,6071.601685393258
1133,1133,mean,6071.601685393258
1134,1134,mean,6071.601685393258
1135,1135,mean,6071.601685393258
1136,1136,mean,6073.901685393257
1137,1137,mean,6073.901685393257
1138,1138,mean,6073.901685393257
1139,1139,mean,6073.901685393257
1140,1140,mean,6073.901685393257
1141,1141,mean,6073.901685393257
1142,1142,mean,6075.0016853932575
1143,1143,mean,6075.0016853932575
1144,1144,mean,6075.0016853932575
1145,1145,mean,6075.0016853932575
1146,1146,mean,6075.101685393258
1147,1147,mean,6075.101685393258
1148,1148,mean,6075.101685393258
1149,1149,mean,6075.101685393258
1150,1150,mean,6075.101685393258
1151,1151,mean,6075.101685393258
1152,1152,mean,6075.101685393258
1153,1153,mean,6075.101685393258
1154,1154,mean,6075.101685393258
1155,1155,mean,6075.101685393258
1156,1156,mean,6075.101685393258
1157,1157,mean,6075.101685393258
1158,1158,mean,6075.101685393258
1159,1159,mean,6075.101685393258
1160,1160,mean,6075.101685393258
1161,1161,mean,6075.101685393258
1162,1162,mean,6075.101685393258
1163,1163,mean,6075.101685393258
1164,1164,mean,6075.101685393258
1165,1165,mean,6075.101685393258
1166,1166,mean,6076.5016853932575
1167,1167,mean,6076.5016853932575
1168,1168,mean,6076.5016853932575
1169,1169,mean,6076.5016853932575
1170,1170,mean,6076.5016853932575
1171,1171,mean,6076.5016853932575
1172,1172,mean,6077.051685393258
1173,1173,mean,6077.051685393258
1174,1174,mean,6078.701685393257
1175,1175,mean,6078.701685393257
1176,1176,mean,6078.701685393257
1177,1177,mean,6078.701685393257
1178,1178,mean,6078.701685393257
1179,1179,mean,6078.701685393257
1180,1180,mean,6081.569662921348
1181,1181,mean,6081.569662921348
1182,1182,mean,6081.569662921348
1183,1183,mean,6081.569662921348
1184,1184,mean,6081.569662921348
1185,1185,mean,6081.569662921348
1186,1186,mean,6081.569662921348
1187,1187,mean,6081.569662921348
1188,1188,mean,6081.569662921348
1189,1189,mean,6081.569662921348
1190,1190,mean,6081.569662921348
1191,1191,mean,6081.569662921348
1192,1192,mean,6081.569662921348
1193,1193,mean,6081.569662921348
1194,1194,mean,6081.569662921348
1195,1195,mean,6081.569662921348
1196,1196,mean,6081.569662921348
1197,1197,mean,6081.569662921348
1198,1198,mean,6081.569662921348
1199,1199,mean,6081.569662921348
1200,1200,mean,6081.569662921348
1201,1201,mean,6081.569662921348
1202,1202,mean,6081.569662921348
1203,1203,mean,6081.569662921348
1204,1204,mean,6081.569662921348
1205,1205,mean,6081.569662921348
1206,1206,mean,6081.569662921348
1207,1207,mean,6081.569662921348
1208,1208,mean,6081.569662921348
1209,1209,mean,6083.037640449437
1210,1210,mean,6083.037640449437
1211,1211,mean,6083.037640449437
1212,1212,mean,6083.437640449438
1213,1213,mean,6083.437640449438
1214,1214,mean,6083.437640449438
1215,1215,mean,6083.437640449438
1216,1216,mean,6083.437640449438
1217,1217,mean,6083.437640449438
1218,1218,mean,6083.437640449438
1219,1219,mean,6083.437640449438
1220,1220,mean,6083.437640449438
1221,1221,mean,6083.437640449438
1222,1222,mean,6091.473595505618
1223,1223,mean,6091.473595505618
1224,1224,mean,6091.473595505618
1225,1225,mean,6091.473595505618
1226,1226,mean,6091.473595505618
1227,1227,mean,6091.473595505618
1228,1228,mean,6091.473595505618
1229,1229,mean,6091.473595505618
1230,1230,mean,6091.473595505618
1231,1231,mean,6091.473595505618
1232,1232,mean,6091.473595505618
1233,1233,mean,6091.473595505618
1234,1234,mean,6091.473595505618
1235,1235,mean,6091.473595505618
1236,1236,mean,6091.473595505618
1237,1237,mean,6091.473595505618
1238,1238,mean,6091.473595505618
1239,1239,mean,6091.473595505618
1240,1240,mean,6091.473595505618
1241,1241,mean,6091.473595505618
1242,1242,mean,6092.723595505618
1243,1243,mean,6092.723595505618
1244,1244,mean,6092.723595505618
1245,1245,mean,6092.723595505618
1246,1246,mean,6092.723595505618
1247,1247,mean,6093.123595505617
1248,1248,mean,6093.123595505617
1249,1249,mean,6093.123595505617
1250,1250,mean,6093.123595505617
1251,1251,mean,6093.123595505617
1252,1252,mean,6093.123595505617
1253,1253,mean,6093.323595505617
1254,1254,mean,6093.323595505617
1255,1255,mean,6093.323595505617
1256,1256,mean,6093.323595505617
1257,1257,mean,6093.323595505617
1258,1258,mean,6093.323595505617
1259,1259,mean,6093.323595505617
1260,1260,mean,6093.323595505617
1261,1261,mean,6093.323595505617
1262,1262,mean,6093.323595505617
1263,1263,mean,6093.323595505617
1264,1264,mean,6097.841573033708
1265,1265,mean,6097.841573033708
1266,1266,mean,6097.841573033708
1267,1267,mean,6097.841573033708
1268,1268,mean,6097.841573033708
1269,1269,mean,6097.841573033708
1270,1270,mean,6097.841573033708
1271,1271,mean,6097.841573033708
1272,1272,mean,6097.841573033708
1273,1273,mean,6097.841573033708
1274,1274,mean,6097.841573033708
1275,1275,mean,6097.841573033708
1276,1276,mean,6097.841573033708
1277,1277,mean,6097.841573033708
1278,1278,mean,6097.841573033708
1279,1279,mean,6097.841573033708
1280,1280,mean,6097.841573033708
1281,1281,mean,6097.841573033708
1282,1282,mean,6097.841573033708
1283,1283,mean,6097.841573033708
1284,1284,mean,6097.841573033708
1285,1285,mean,6098.223595505618
1286,1286,mean,6098.223595505618
1287,1287,mean,6098.223595505618
1288,1288,mean,6098.223595505618
1289,1289,mean,6098.223595505618
1290,1290,mean,6098.223595505618
1291,1291,mean,6098.223595505618
1292,1292,mean,6098.223595505618
1293,1293,mean,6098.223595505618
1294,1294,mean,6098.223595505618
1295,1295,mean,6098.223595505618
1296,1296,mean,6098.223595505618
1297,1297,mean,6098.223595505618
1298,1298,mean,6098.223595505618
1299,1299,mean,6098.223595505618
1300,1300,mean,6098.223595505618
1301,1301,mean,6098.223595505618
1302,1302,mean,6106.509550561797
1303,1303,mean,6106.909550561797
1304,1304,mean,6106.909550561797
1305,1305,mean,6106.909550561797
1306,1306,mean,6106.909550561797
1307,1307,mean,6106.909550561797
1308,1308,mean,6106.909550561797
1309,1309,mean,6106.909550561797
1310,1310,mean,6106.909550561797
1311,1311,mean,6106.909550561797
1312,1312,mean,6106.909550561797
1313,1313,mean,6106.909550561797
1314,1314,mean,6106.909550561797
1315,1315,mean,6106.909550561797
1316,1316,mean,6106.909550561797
1317,1317,mean,6106.909550561797
1318,1318,mean,6106.909550561797
1319,1319,mean,6106.909550561797
1320,1320,mean,6106.909550561797
1321,1321,mean,6106.909550561797
1322,1322,mean,6106.909550561797
1323,1323,mean,6106.909550561797
1324,1324,mean,6106.909550561797
1325,1325,mean,6106.909550561797
1326,1326,mean,6106.909550561797
1327,1327,mean,6106.909550561797
1328,1328,mean,6106.909550561797
1329,1329,mean,6106.909550561797
1330,1330,mean,6106.909550561797
1331,1331,mean,6106.909550561797
1332,1332,mean,6106.909550561797
1333,1333,mean,6106.909550561797
1334,1334,mean,6106.909550561797
1335,1335,mean,6106.909550561797
1336,1336,mean,6106.909550561797
1337,1337,mean,6106.909550561797
1338,1338,mean,6106.909550561797
1339,1339,mean,6106.909550561797
1340,1340,mean,6106.909550561797
1341,1341,mean,6106.909550561797
1342,1342,mean,6106.909550561797
1343,1343,mean,6106.909550561797
1344,1344,mean,6106.909550561797
1345,1345,mean,6106.909550561797
1346,1346,mean,6106.909550561797
1347,1347,mean,6106.909550561797
1348,1348,mean,6106.909550561797
1349,1349,mean,6110.277528089888
1350,1350,mean,6110.277528089888
1351,1351,mean,6110.277528089888
1352,1352,mean,6110.277528089888
1353,1353,mean,6109.827528089887
1354,1354,mean,6109.827528089887
1355,1355,mean,6109.827528089887
1356,1356,mean,6109.827528089887
1357,1357,mean,6109.827528089887
1358,1358,mean,6109.827528089887
1359,1359,mean,6109.827528089887
1360,1360,mean,6109.827528089887
1361,1361,mean,6109.827528089887
1362,1362,mean,6109.827528089887
1363,1363,mean,6109.827528089887
1364,1364,mean,6109.827528089887
1365,1365,mean,6109.827528089887
1366,1366,mean,6109.827528089887
1367,1367,mean,6109.827528089887
1368,1368,mean,6109.827528089887
1369,1369,mean,6109.827528089887
1370,1370,mean,6109.827528089887
1371,1371,mean,6109.827528089887
1372,1372,mean,6109.827528089887
1373,1373,mean,6109.827528089887
1374,1374,mean,6109.827528089887
1375,1375,mean,6109.827528089887
1376,1376,mean,6109.827528089887
1377,1377,mean,6110.677528089887
1378,1378,mean,6110.677528089887
1379,1379,mean,6110.677528089887
1380,1380,mean,6110.677528089887
1381,1381,mean,6110.677528089887
1382,1382,mean,6110.677528089887
1383,1383,mean,6110.677528089887
1384,1384,mean,6110.677528089887
1385,1385,mean,6110.677528089887
1386,1386,mean,6110.677528089887
1387,1387,mean,6110.677528089887
1388,1388,mean,6110.677528089887
1389,1389,mean,6110.677528089887
1390,1390,mean,6110.677528089887
1391,1391,mean,6110.677528089887
1392,1392,mean,6110.677528089887
1393,1393,mean,6110.677528089887
1394,1394,mean,6110.677528089887
1395,1395,mean,6110.677528089887
1396,1396,mean,6110.677528089887
1397,1397,mean,6110.677528089887
1398,1398,mean,6110.677528089887
1399,1399,mean,6110.677528089887
1400,1400,mean,6110.677528089887
1401,1401,mean,6110.677528089887
1402,1402,mean,6110.677528089887
1403,1403,mean,6110.677528089887
1404,1404,mean,6110.677528089887
1405,1405,mean,6110.677528089887
1406,1406,mean,6110.677528089887
1407,1407,mean,6110.677528089887
1408,1408,mean,6110.677528089887
1409,1409,mean,6110.677528089887
1410,1410,mean,6110.677528089887
1411,1411,mean,6110.677528089887
1412,1412,mean,6110.677528089887
1413,1413,mean,6110.677528089887
1414,1414,mean,6110.677528089887
1415,1415,mean,6110.677528089887
1416,1416,mean,6110.677528089887
1417,1417,mean,6110.677528089887
1418,1418,mean,6110.677528089887
1419,1419,mean,6110.677528089887
1420,1420,mean,6110.677528089887
1421,1421,mean,6110.677528089887
1422,1422,mean,6110.677528089887
1423,1423,mean,6110.677528089887
1424,1424,mean,6110.677528089887
1425,1425,mean,6110.677528089887
1426,1426,mean,6110.677528089887
1427,1427,mean,6110.677528089887
1428,1428,mean,6110.677528089887
1429,1429,mean,6110.677528089887
1430,1430,mean,6110.677528089887
1431,1431,mean,6110.677528089887
1432,1432,mean,6110.677528089887
1433,1433,mean,6110.677528089887
1434,1434,mean,6110.677528089887
1435,1435,mean,6110.677528089887
